return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,sigma_hat_full,threshold,lambda_rate,xi_boot_mean,xi_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
34,13.392393399958884,12.231089862531372,14.563181231175076,2.332091368643704,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
35,13.426602233011288,12.252671812019079,14.606910800010368,2.3542389879912893,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
36,13.459795372614607,12.273558397970232,14.649271850075074,2.3757134521048417,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
37,13.492029963266024,12.293790430035981,14.692637574444056,2.398847144408075,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
38,13.52335849683352,12.31480777721171,14.736654074512954,2.4218462973012436,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
39,13.553829302347797,12.33623296383872,14.777928431954916,2.4416954681161958,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
40,13.583486973139792,12.357763524479749,14.816523888475997,2.458760363996248,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
41,13.612372740687675,12.379411074401377,14.852419301989146,2.473008227587769,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
42,13.640524802945812,12.401194714156864,14.889992179394964,2.4887974652381004,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
43,13.667978613638308,12.422421974132773,14.926824594721749,2.5044026205889764,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
44,13.694767137948784,12.443119518391995,14.961896439377444,2.5187769209854487,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
45,13.720921079177021,12.463312163078,14.996169696168307,2.532857533090308,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
46,13.746469080224806,12.483023042257745,15.029679701086968,2.5466566588292228,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
47,13.77143790318733,12.50163584791545,15.062459500215494,2.5608236523000443,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
48,13.795852589840145,12.518261096885931,15.094540043212795,2.5762789463268643,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
49,13.819736605405925,12.534503001402825,15.125950356799981,2.5914473553971558,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
50,13.843111967645502,12.550377958312772,15.156717700673829,2.6063397423610564,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
