,0
674,5.678624036719654
675,5.827138770690942
676,7.921396933592572
677,8.613983756790926
678,6.602260675008489
679,6.984930429842381
680,5.243965112245887
681,9.691488890730446
682,6.113689477850796
683,8.379490864433622
684,10.759770410231711
685,6.591634749387947
686,8.017250933332376
687,5.085051440198569
688,5.710444676736097
689,5.14860974547161
690,8.400805126641398
691,5.604384353527064
692,7.633920477134158
693,5.445339900557406
694,6.177389940024157
695,8.5713428315913
696,6.177389940024157
697,7.325296628184605
698,5.837748746705998
699,8.422120048379606
700,5.551363341280503
701,5.975699685914348
702,14.336618283902046
703,5.2863520870027
704,5.095643821547048
705,9.787577671824572
706,6.538508261341532
707,5.074459327930394
708,7.516838004938282
709,8.240964349931438
710,6.846713878341354
711,6.315434987435978
712,5.445339900557406
713,5.965086684654903
714,8.51804531440378
715,7.697792897142389
716,5.614989291968741
717,8.592662971611773
718,8.390147912994637
719,8.550023338296311
720,6.113689477850796
721,12.557344133408948
722,7.240186636224306
723,5.053275912829012
724,7.463626030222327
725,5.710444676736097
726,5.583175211273127
727,6.666020597278454
728,5.721052037904071
729,7.548767397089112
730,5.265158079430264
731,11.925670731532533
732,6.07122699434858
733,5.784701226773919
734,5.7740924329380245
735,5.93324906414381
736,9.883677959060378
737,6.697903352188915
738,5.254561465533961
739,5.625594474685069
740,6.272955630857776
741,5.498348504262641
742,7.389137045077885
743,7.655210562327638
744,7.857502114412898
745,9.371277499088622
746,6.591634749387947
747,6.857344721412931
748,5.106236471430124
749,6.814822558155143
750,6.315434987435978
751,7.86815081230536
752,6.145538702381564
753,5.763483876807812
754,6.209243180651209
755,6.527883594061585
756,5.2757549534230765
757,5.127422574628299
758,5.318145040195459
759,5.127422574628299
760,11.10190039464726
761,9.27523989252821
762,5.445339900557406
763,6.4428938760774725
764,5.233369020079787
765,6.028768132454997
766,9.72351719914966
767,7.176362140816636
768,7.900097959636796
769,5.4665425902788
770,8.134424789144713
771,7.240186636224306
772,7.95334670353586
773,10.813219580948326
774,6.76167440637658
775,5.127422574628299
776,6.272955630857776
777,7.878799685961422
778,6.06061193838327
779,5.93324906414381
780,7.335936228068605
781,6.8254527964065765
782,5.349940311511555
783,6.634139701978941
784,5.869580084146938
785,5.922636986401885
786,5.212177621178739
787,5.106236471430124
788,6.2304797822167775
789,10.396402734214789
790,8.10246622897262
791,5.805919525863036
792,5.053275912829012
793,6.581009032664712
794,5.8165290302702095
795,10.0438703780976
796,6.1349220700224665
797,5.33934163100325
798,5.222773189551458
799,7.772318886771302
800,6.846713878341354
801,6.666020597278454
802,7.591342480998329
803,6.666020597278454
804,8.965868495509751
805,11.529743346763452
806,8.21965508693522
807,7.570054574018069
808,5.837748746705998
809,6.666020597278454
810,5.360539248094292
811,5.636199901226765
812,5.75287555881013
813,5.625594474685069
814,5.699837555858264
815,5.14860974547161
816,5.922636986401885
817,7.006197492185052
818,6.538508261341532
819,6.06061193838327
820,6.953031317668922
821,9.381949087475798
822,5.190987272981866
823,8.443435628018587
824,6.644766459918872
825,5.487746282978558
826,5.402937545318591
827,5.2015823154815415
828,5.572571008367806
829,6.453516846806599
830,8.624644390827333
831,8.262274284934062
832,6.867975765481064
833,5.965086684654903
834,5.296949479661445
835,7.559410894171873
836,14.4546225349248
837,5.731659638927532
838,6.496010858888699
839,5.95447391367283
840,5.265158079430264
841,5.116829389304299
842,6.262336338922394
843,5.65741148399747
844,11.41206692184973
845,5.243965112245887
846,7.229548742170213
847,7.474268056088943
848,6.697903352188915
849,9.147208634152724
850,7.112544567379181
851,8.741921929482077
852,6.623513151630459
853,7.155088844259529
854,8.230309634326623
855,5.922636986401885
856,5.243965112245887
857,5.90141352698647
858,5.530156662217712
859,7.080638395291134
860,7.814909085133532
