return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,mu_hat_full,sigma_hat_full,xi_boot_mean,xi_boot_std,mu_boot_mean,mu_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
38,15.605520690554927,13.830702089994059,17.466030812334147,3.6353287223400876,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
39,15.642122185118627,13.84722586955785,17.530707079322465,3.683481209764615,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
40,15.677727174522715,13.863834576806767,17.593867002576122,3.7300324257693553,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
41,15.712387020080804,13.879920444900401,17.653981364826695,3.7740609199262938,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
42,15.746149247554081,13.895512250602923,17.710183524808077,3.8146712742051534,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
43,15.779057918120355,13.910684161480516,17.769013976421167,3.8583298149406513,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
44,15.811153955665462,13.925569775728075,17.824678702808278,3.899108927080203,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
45,15.842475436416159,13.93988061864142,17.87918148877761,3.939300870136192,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
46,15.873057845988832,13.955118675878397,17.93676089309901,3.981642217220612,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
47,15.90293430814887,13.972665333090344,17.99871292500948,4.026047591919138,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
48,15.932135788930204,13.98729685997649,18.037213430876925,4.049916570900434,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
49,15.960691279227305,14.000435641853711,18.086349796133398,4.085914154279687,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
50,15.98862795852334,14.013250188944196,18.135451906271616,4.122201717327419,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
